feature	accession	entry	protein_log2fc	protein_se	protein_ci_low	protein_ci_high	protein_t	protein_p	protein_q	protein_residual_sd	nsaf_log2fc	nsaf_se	nsaf_ci_low	nsaf_ci_high	nsaf_t	nsaf_p	nsaf_q	nsaf_residual_sd	psm_log2_log2fc	psm_log2_se	psm_log2_ci_low	psm_log2_ci_high	psm_log2_t	psm_log2_p	psm_log2_q	psm_log2_residual_sd
psvid_30920_sp|Q9UKS6|PACN3_HUMAN	Q9UKS6	PACN3_HUMAN	0.07757398790473324	0.12408046069139735	-0.2237476161947669	0.3788955920042334	0.6251910048727886	0.5541657921631485	0.8860256322000543	0.2115771713628524	-0.5013560331914291	0.12698470057527175	-0.8414316994474942	-0.16128036693536396	-3.9481609274201035	0.013943648379731026	0.6219650821978125	0.18545488274233046	-0.5844674096890956	0.12874467993998984	-0.9172780114411463	-0.25165680793704487	-4.539740282561782	0.0064530089294066026	0.39647783251920843	0.17280268539917
psvid_66567_sp|Q8NI22|MCFD2_HUMAN	Q8NI22	MCFD2_HUMAN	-0.07745851933579218	0.12410407655486885	-0.3788374730761929	0.22392043440460857	-0.6241416195667533	0.5548114227715811	0.8860256322000543	0.21163436053574416	-0.08435389284359207	0.09398765228269022	-0.3360606994516278	0.16735291376444367	-0.8974997331551348	0.4157826857139403	0.811766195917693	0.11388122055836838	-0.118604011589444	0.14056639315310046	-0.4819742565829041	0.2447662334040161	-0.8437579490302798	0.4379783592463487	0.7710550916536703	0.20069677142178968
psvid_63485_sp|P04424|ARLY_HUMAN	P04424	ARLY_HUMAN	-0.05423358346858986	0.08690310619000745	-0.2652723176293967	0.15680515069221695	-0.6240695626001216	0.5548557725299552	0.8860256322000543	0.11123953375106783	-0.09879946515086102	0.14050203799105712	-0.4750756934183817	0.27747676311665964	-0.7031888402725486	0.5173191702683461	0.8666020829827248	0.21217357852830623	-0.1819256682093099	0.14276711826455957	-0.5509848834109133	0.18713354699229356	-1.2742826949282973	0.2595559988661759	0.6541369364189723	0.2057174489507611
psvid_71346_sp|P36542|ATPG_HUMAN	P36542	ATPG_HUMAN	0.054119894134942115	0.08678734931708805	-0.15663773173178475	0.264877520001669	0.623591970037114	0.5551497771921063	0.8860256322000543	0.11086571879753582	0.07969781192964609	0.0737610269726135	-0.11784039761689746	0.27723602147618964	1.0804867448393423	0.33546816037924276	0.7995936304778763	0.05476529910846772	-0.0022844888025057575	0.1056719134862108	-0.27545098494067033	0.2708820073356588	-0.02161869438281594	0.9836033180124497	1.0	0.11027915533503373
psvid_98716_sp|P21549|AGT1_HUMAN	P21549	AGT1_HUMAN	-0.04693637558962749	0.07531425570453856	-0.22983231435385937	0.1359595631746044	-0.6232070562279888	0.5553867987205218	0.8860256322000543	0.06790595237594665	-0.008761727905781225	0.06687458587359726	-0.18785747127906405	0.1703340154675016	-0.13101730337952552	0.9015276683359799	0.9921682594839206	0.012390954434179879	-0.12551186628226585	0.1244013497884875	-0.4470947705325395	0.1960710379680078	-1.0089268846010633	0.36012622880445644	0.704639420771205	0.16205790854241986
psvid_39980_sp|P40926|MDHM_HUMAN	P40926	MDHM_HUMAN	-0.0643846568951778	0.10370680679517762	-0.31623012237326015	0.18746080858290454	-0.6208334716383506	0.5568497729130498	0.8867672709244041	0.1600021259297034	-0.06776443682409061	0.11406726178265751	-0.3732461198379282	0.237717246189747	-0.5940743712530613	0.5816246141367469	0.8922959468515108	0.15888437507559863	-0.14892748388879073	0.15002407571447304	-0.5367462499853942	0.23889128220781275	-0.9926905610285555	0.3672417140445209	0.7124524044277046	0.2219747604993853
psvid_83402_sp|Q86WU2|LDHD_HUMAN	Q86WU2	LDHD_HUMAN	-0.07439941199563815	0.11986403273768877	-0.3654816856840325	0.2166828616927562	-0.6206983888023717	0.5569331030805709	0.8867672709244041	0.20128946224483368	-0.6688187327019208	0.30018496564139535	-1.4727392186193486	0.13510175321550688	-2.228022083893768	0.08358137587418736	0.6917486752637665	0.5017846847446856	-0.7499999999999999	0.31775988310495956	-1.5714231295469188	0.0714231295469191	-2.360272771601778	0.06568326764022989	0.512092475541875	0.5532083052475953
psvid_84271_sp|Q14117|DPYS_HUMAN	Q14117	DPYS_HUMAN	-0.052554592848344406	0.08495007975963609	-0.2588505250114067	0.1537413393147179	-0.6186526604453602	0.5581960095645541	0.8870888139498504	0.10482484947818829	-0.3931916618619793	0.12036086543387005	-0.7155281426990319	-0.07085518102492666	-3.266773302473559	0.02679234060960259	0.6392260310717692	0.1719867361878544	-0.47414890372016016	0.112153222889506	-0.7640698667897532	-0.1842279406505672	-4.22768861655714	0.008608379081364038	0.39647783251920843	0.12954324471165918
psvid_54668_sp|Q8TC12|RDH11_HUMAN	Q8TC12	RDH11_HUMAN	-0.06830669050184124	0.11061876978008595	-0.3369374238817645	0.20032404287808203	-0.6174963854474007	0.5589105964850651	0.8870888139498504	0.1780957562716257	0.0698787369396574	0.06773806088424046	-0.11152946484955784	0.25128693872887264	1.0316022635940998	0.3555052469135072	0.7995936304778763	0.02225018063180658	-0.006736684143234806	0.0935500601593022	-0.24856766178106987	0.23509429349460026	-0.07201154260898612	0.9454345354922684	0.9970116237574381	0.06525966581868914
psvid_79219_sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	-0.05472300311851441	0.08863714887786625	-0.2699727510148533	0.1605267447778245	-0.6173822580182224	0.5589811584095856	0.8870888139498504	0.11675280072713871	0.022355676562912485	0.11662199693670501	-0.2899678012158425	0.33467915434166745	0.19169348107669365	0.8564946886985518	0.979782114487937	0.16424355170724309	-0.059130123165122006	0.10323268783955537	-0.325991114830008	0.20773086849976397	-0.5727848843480882	0.5920262991563925	0.8398989019173735	0.10244015753318131
psvid_36827_sp|P23786|CPT2_HUMAN	P23786	CPT2_HUMAN	-0.04664233166830645	0.07561142853119919	-0.23025993597379443	0.13697527263718154	-0.6168688064008822	0.559298679039113	0.8870888139498504	0.06925625324696226	-0.003556883539730382	0.0813768700056576	-0.22149095874434865	0.2143771916648879	-0.04370877793017961	0.9670462307991852	1.0	0.0804417929307662	-0.08391589142836264	0.09627013506426436	-0.332778381097243	0.1649465982405177	-0.8716710677963135	0.4239632514347091	0.7616296001165247	0.0771261996234353
psvid_33321_sp|P08575|PTPRC_HUMAN	P08575	PTPRC_HUMAN	0.057393163646598744	0.09352405210384704	-0.1697241217405455	0.284510449033743	0.6136727649789023	0.5612775975617458	0.8875482572239343	0.13155711566291223	-0.8157200839066352	0.35944212811504866	-1.7783362151843183	0.1468960473710479	-2.269405893472629	0.07962738550981095	0.6917486752637665	0.6055079616899319	-0.896240625180289	0.34042888951829625	-1.7762641230613427	-0.0162171272992353	-2.6326808704409936	0.0472335322061008	0.5036298607729148	0.5957057571144397
psvid_91509_sp|P40261|NNMT_HUMAN	P40261	NNMT_HUMAN	-0.061698532633448266	0.100611621501722	-0.3060275350647917	0.18263046979789516	-0.6132346513508112	0.5615491996604672	0.8875482572239343	0.15162189424339617	0.15953257506004537	0.10292308278991172	-0.11610406301006387	0.4351692131301546	1.5500174570721503	0.18953612686726676	0.7176098719675167	0.1346805727598148	0.07877297773823355	0.10073119415267767	-0.18162154385894336	0.33916749933541046	0.782011753169905	0.47022849364973085	0.778964373318746	0.09393804435642397
psvid_64329_sp|P52209|6PGD_HUMAN	P52209	6PGD_HUMAN	0.043609815406410846	0.0711226297375301	-0.12910702301336466	0.21632665382618635	0.6131637084757392	0.5615931871705981	0.8875482572239343	0.045568882341406804	0.2117106385588996	0.21688357634120614	-0.36912174825697164	0.7925430253747708	0.9761487805136136	0.37947514904660923	0.8071844934324761	0.3538741818267988	0.1290037867509165	0.18785270289567096	-0.3566036272455208	0.6146112007473539	0.6867284034904849	0.523341409158079	0.8112286493565687	0.3018257797932235
psvid_40943_sp|Q16775|GLO2_HUMAN	Q16775	GLO2_HUMAN	-0.05101946360102794	0.08324192993579313	-0.2531672612222403	0.15112833402018444	-0.6129058233078053	0.5617531042673437	0.8875482572239343	0.099004385508305	-0.1035210629564669	0.26123235756144475	-0.8031232011895737	0.5960810752766399	-0.39627963366719454	0.7103447378187997	0.9513860308426689	0.433048138714076	-0.18424139854155153	0.28899705701663997	-0.931311370637575	0.5628285735544719	-0.6375199818416947	0.5523300528594247	0.8225844629831162	0.4989280658251349
psvid_43272_sp|P15144|AMPN_HUMAN	P15144	AMPN_HUMAN	0.0459449578716038	0.0751282523634695	-0.13649928346350432	0.2283891992067119	0.6115536622537511	0.5625920454067774	0.888018242990486	0.0670497174585228	0.04030768885989122	0.08701449932235887	-0.19272442994601469	0.27333980766579713	0.4632295671847178	0.6651603732122415	0.9307386644696186	0.09623052136795195	-0.03882779892813004	0.090537809470338	-0.27287197741520025	0.19521637955894017	-0.4288572824467418	0.686194881296239	0.8778886106811484	0.049438972885400605
psvid_23299_sp|Q9NUI1|DECR2_HUMAN	Q9NUI1	DECR2_HUMAN	-0.0440530049194896	0.07219940704027779	-0.21938472937622808	0.13127871953724887	-0.6101574337710809	0.5634591257046645	0.8885316982265863	0.05209419349133861	0.1616408489978718	0.16806054167787307	-0.28843936085055444	0.611721058846298	0.9618013091240292	0.3858949051337374	0.8083919374262081	0.2645821451787261	0.0823269063132398	0.19288708481901728	-0.41629460409587654	0.5809484167223562	0.4268139901149201	0.6875858691670003	0.8778886106811484	0.3120437776366016
psvid_46370_sp|O00461|GOLI4_HUMAN	O00461	GOLI4_HUMAN	-0.13149695294404218	0.21589965116940166	-0.6557956930711167	0.3928017871830324	-0.6090651477749055	0.5641380173577326	0.8887476930515672	0.41674075649599396	0.06724970826284293	0.21335194928161152	-0.5041246854261503	0.6386241019518362	0.31520550193838365	0.7669732607895768	0.9665627003629799	0.34750878923573636	-0.015694035945381102	0.23497153437946705	-0.6231056803557287	0.5917176084649665	-0.06679122212325529	0.949382792811699	0.9970116237574381	0.39534154696889945
psvid_66423_sp|Q93050|VPP1_HUMAN	Q93050	VPP1_HUMAN	0.05357611337849466	0.08829746045596622	-0.16084872252436355	0.2680009492813529	0.6067684517972401	0.565567103870049	0.8901440022522845	0.11568502636666973	0.08504188538057678	0.12453077324458264	-0.24846195790667802	0.4185457286678316	0.6828985572389537	0.5288891899674439	0.8667313206910913	0.1804992506416725	0.003985385967255617	0.15965342283860667	-0.4087256615995887	0.4166964335340999	0.024962734255215033	0.9810676251328397	1.0	0.24296314532383098
psvid_43230_sp|Q13418|ILK_HUMAN	Q13418	ILK_HUMAN	0.12002034924624994	0.1981622980288302	-0.36120434303304094	0.6012450415255408	0.6056669227200243	0.5662532902328639	0.8903695071734389	0.3786088219446184	-0.8893769918311403	0.2214771194284301	-1.4825112718576636	-0.2962427118046169	-4.015660823684049	0.013120183692553664	0.6219650821978125	0.3621375776172518	-0.9694360624872509	0.22240805141925588	-1.544370556571554	-0.3945015684029477	-4.358817301356555	0.00761398594945535	0.39647783251920843	0.3707974683517549
psvid_787176_sp|P11586|C1TC_HUMAN	P11586	C1TC_HUMAN	-0.046651656165227706	0.07730931100147503	-0.23439246138941933	0.14108914905896391	-0.6034416237953227	0.5676410490855712	0.8911588681885743	0.0766068294715934	0.06581022325256436	0.08789134112727252	-0.16957015136413053	0.3011905978692593	0.7487679947591966	0.4919893671418277	0.8458142756443096	0.09854414334628266	-0.01555239158164512	0.09991575335022923	-0.2738389632092968	0.24273418004600655	-0.15565504998125942	0.8825030328531273	0.9687449624358292	0.09104360923797117
psvid_33157_sp|P35241|RADI_HUMAN	P35241	RADI_HUMAN	-0.04360577829290069	0.07230039142886467	-0.21918273699351973	0.13197118040771835	-0.6031195327041042	0.5678420836933293	0.8911588681885743	0.05266937373859255	-0.12612984431471785	0.12273312078686077	-0.4548194237222524	0.20255973509281672	-1.0276756877530708	0.3571588261666785	0.7995936304778763	0.17684431462320346	-0.2085747910950091	0.15847100298944464	-0.6182292318823996	0.2010796496923814	-1.316170069983729	0.24622446504022766	0.6439811012666573	0.24041662152002538
psvid_72746_sp|P06681|CO2_HUMAN	P06681	CO2_HUMAN	-0.044926684059188204	0.07470462498615811	-0.22634217292061387	0.13648880480223746	-0.601390932188102	0.5689217292417987	0.891999651966109	0.06506576999981545	-0.24350160544103439	0.07496121080631771	-0.44425400783937574	-0.04274920304269306	-3.2483680936022465	0.027296802657187286	0.6392260310717692	0.05936085252755099	-0.32319543730696154	0.10643757084289573	-0.5983411910403368	-0.0480496835735863	-3.0364788931908766	0.029558864205407778	0.48232346954803157	0.1126629559030718
psvid_40984_sp|Q13885|TBB2A_HUMAN	Q13885	TBB2A_HUMAN	0.07848900456366703	0.13100363853797464	-0.2396451020247236	0.3966231111520577	0.5991360655293178	0.570331920917238	0.8932536160567482	0.22816109815434138	0.14624056506802097	0.13775621090714282	-0.22268210823771445	0.5151632383737563	1.0615896307324915	0.34309386469557945	0.7995936304778763	0.20681539048830033	-0.05038443546129945	0.10760428717082696	-0.32854620168819076	0.22777733076559187	-0.468238178849805	0.6596677518092707	0.8651228052658235	0.11623316001085786
psvid_46960_sp|P09496|CLCA_HUMAN	P09496	CLCA_HUMAN	-0.05604233518321333	0.09368428427296777	-0.28354873432734046	0.1714640639609138	-0.5982042304974318	0.5709153011753685	0.8932536160567482	0.13202706205312065	0.2661088518503676	0.10787945972146529	-0.022801378861834365	0.5550190825625696	2.466723994886847	0.06340675617498145	0.6917486752637665	0.14563263535835758	0.18424139854155164	0.1383443159853371	-0.17338468024878828	0.5418674773318916	1.3317597996659225	0.24142679232699357	0.6395189685410964	0.19557883999409953
psvid_51775_sp|Q14254|FLOT2_HUMAN	Q14254	FLOT2_HUMAN	-0.04952993268193229	0.08290869874621697	-0.2508684992927215	0.1518086339288569	-0.5974033295775527	0.5714169948676717	0.8932536160567482	0.09784290762485301	-0.14632825186250686	0.14665377154454473	-0.539079337946399	0.24642283422138517	-0.997780352468201	0.3699662466192781	0.801546448152564	0.22407184117182646	-0.22841728205989498	0.1362419784037333	-0.5806087266894631	0.12377416256967305	-1.6765558217527754	0.1555648246082816	0.5664090740980359	0.1906882519624352
psvid_24571_sp|P62191|PRS4_HUMAN	P62191	PRS4_HUMAN	-0.06279847732564203	0.10525489449226484	-0.31840337652579276	0.1928064218745087	-0.5966323716210373	0.5719001810119425	0.8932536160567482	0.16412349635589488	0.40172379134952063	0.5960099609776978	-1.1944408147527381	1.9978883974517794	0.6740219419999808	0.5340073047594608	0.8679603367745448	1.0152765288777146	0.3231954373069612	0.6020268459144511	-1.2330701649149665	1.8794610395288889	0.5368455568057637	0.6148027231389347	0.8487175639291691	1.0778031312292566
psvid_62349_sp|P30419|NMT1_HUMAN	P30419	NMT1_HUMAN	0.05737831603228294	0.09650616279994827	-0.17698083784523028	0.29173746990979615	0.5945559782666408	0.5732027428133398	0.8941980828606302	0.14016918471571213	0.04384359373156732	0.09499139691780346	-0.21055132509778873	0.2982385125609234	0.4615533106593369	0.666272678102032	0.9307386644696186	0.11630259205149504	-0.038627487263906524	0.13119618751616896	-0.37777534281167285	0.3005203682838598	-0.29442537923707557	0.7804765590820563	0.9221769141891731	0.17873472088255377
psvid_70935_sp|O94956|SO2B1_HUMAN	O94956	SO2B1_HUMAN	-0.0758445523598148	0.12796613547061306	-0.3866022735639593	0.23491316884432972	-0.5926923719379821	0.5743733248119158	0.8941980828606302	0.22092797137308806	0.38130717567934536	0.15178482100508625	-0.02518529071242198	0.7877996420711126	2.5121561771092242	0.060215475609675655	0.6917486752637665	0.2338966673687752	0.29816126948559896	0.13202282708334304	-0.04312348532597765	0.6394460242971756	2.2584069442580295	0.07448753787835903	0.5124776378946586	0.18071561850412038
psvid_60305_sp|Q9HD20|AT131_HUMAN	Q9HD20	AT131_HUMAN	-0.05299209107911462	0.0894820568007953	-0.27029364478947726	0.16430946263124804	-0.5922091307879239	0.5746770940255008	0.8941980828606302	0.11938457213540786	-0.3315246424370053	0.14636892725568845	-0.7235128916525723	0.06046360677856166	-2.264993319639985	0.08003904060190835	0.6917486752637665	0.22352391489567575	-0.4127737097078985	0.15988020334714867	-0.8260709947608174	0.0005235753450203995	-2.58176873100193	0.05019662873017073	0.5036298607729148	0.2434506557236433
psvid_17573_sp|O60493|SNX3_HUMAN	O60493	SNX3_HUMAN	0.06074683324824193	0.1030937500716555	-0.18960986248876804	0.3111035289852519	0.5892387579850352	0.5765463916102421	0.8941980828606302	0.158357652239961	0.4785242663220881	0.3304854083510159	-0.40654334358465716	1.3635918762288335	1.447943704110037	0.2148230921987166	0.7258795267620202	0.5549216096240585	0.396240625180289	0.32157119126235556	-0.43503490185533944	1.2275161522159175	1.232201876122087	0.27361302868063475	0.6642062428136009	0.5603688660931588
psvid_27448_sp|P14174|MIF_HUMAN	P14174	MIF_HUMAN	-0.04460358356151506	0.07589589719823042	-0.22891200215466984	0.13970483503163972	-0.5876942655413399	0.5775197863961127	0.8941980828606302	0.07052945741233865	0.0790723477064641	0.07700721465562106	-0.12715942440383612	0.2853041198167643	1.0268173970462169	0.35752115476372104	0.7995936304778763	0.06661319073928408	0.0	0.08631442272419226	-0.22312653990913778	0.22312653990913778	0.0	1.0	1.0	5.438959822042073e-16
psvid_55206_sp|P28838|AMPL_HUMAN	P28838	AMPL_HUMAN	0.05937203698858973	0.10114837564818165	-0.18626043916873006	0.3050045131459095	0.5869796386557896	0.577970499160106	0.8941980828606302	0.15308951725106112	0.0010109780180349581	0.100774699578706	-0.2688721098321322	0.27089406586820214	0.010032061839543116	0.9924336347085982	1.0	0.1298190502490311	-0.08138483710993483	0.09799085069097122	-0.3346954515746156	0.17192577735474596	-0.8305350605292128	0.44474016548448037	0.7710550916536703	0.08391848277765755
psvid_45213_sp|Q08477|CP4F3_HUMAN	Q08477	CP4F3_HUMAN	-0.07622868059468324	0.12994131412596371	-0.39178299908333974	0.23932563789397326	-0.5866392925716295	0.5781852274358547	0.8941980828606302	0.2256385780273656	0.023033546120894588	0.0691453395872662	-0.1621434659294888	0.20821055817127798	0.333117839298839	0.7542971523580735	0.9625045655840756	0.03257435331371532	0.05597284658583801	0.09722945621824348	-0.19536953002421986	0.3073152231958959	0.5756778733823221	0.5902153935383757	0.8383831152314581	0.08096852531353194
psvid_51988_sp|P04632|CPNS1_HUMAN	P04632	CPNS1_HUMAN	0.08105858876195882	0.13853637000211064	-0.2553682829836263	0.4174854605075439	0.5851069200147504	0.579152603175793	0.8941980828606302	0.2458491793961977	-0.14504113479687408	0.3925848804122176	-1.1964163332531927	0.9063340636594446	-0.36945165754875636	0.7288657531389268	0.9547442772746325	0.6632309818879893	-0.22672264890212956	0.39285880985199756	-1.2422797730596602	0.788834475255401	-0.5771097483789233	0.5893203484426736	0.8383831152314581	0.693308778876301
